Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
"Same Time, Next Year",https://www.imdb.com/title/tt0078199/,7.2,5500,119.0,"['Comedy', 'Drama', 'Romance']",PG,,IMDB
French Fried Vacation,https://www.imdb.com/title/tt0077276/,6.8,6243,87.0,"['Comedy', 'Romance']",,,IMDB
A Simple Story,https://www.imdb.com/title/tt0075975/,6.9,1080,110.0,"['Drama', 'Romance']",,,IMDB
In a Year with 13 Moons,https://www.imdb.com/title/tt0077729/,7.5,3552,124.0,['Drama'],Not Rated,,IMDB
The Lord of the Rings,https://www.imdb.com/title/tt0077869/,6.2,28975,132.0,"['Animation', 'Adventure', 'Fantasy']",PG,,IMDB
Killer of Sheep,https://www.imdb.com/title/tt0076263/,7.3,5888,80.0,['Drama'],,96.0,IMDB
Magic,https://www.imdb.com/title/tt0077889/,6.8,8817,107.0,"['Drama', 'Horror']",R,49.0,IMDB
Avanak Apti,https://www.imdb.com/title/tt0252249/,7.0,3661,86.0,['Comedy'],,,IMDB
Long Weekend,https://www.imdb.com/title/tt0079482/,6.6,3984,97.0,"['Horror', 'Mystery', 'Thriller']",Not Rated,61.0,IMDB
Odds and Evens,https://www.imdb.com/title/tt0078058/,7.3,7734,109.0,"['Action', 'Comedy', 'Crime']",PG,,IMDB
Conqueror of Destiny,https://www.imdb.com/title/tt0079590/,7.5,2492,189.0,"['Drama', 'Romance']",,,IMDB
Halloween,https://www.imdb.com/title/tt0077651/,7.8,221536,91.0,"['Horror', 'Thriller']",R,87.0,IMDB
Comes a Horseman,https://www.imdb.com/title/tt0077360/,6.3,2355,118.0,"['Drama', 'Romance', 'Western']",PG,41.0,IMDB
La Cage aux Folles,https://www.imdb.com/title/tt0077288/,7.3,9552,97.0,['Comedy'],R,,IMDB
The Wiz,https://www.imdb.com/title/tt0078504/,5.4,13470,134.0,"['Adventure', 'Family', 'Fantasy']",G,53.0,IMDB
Watership Down,https://www.imdb.com/title/tt0078480/,7.6,32918,91.0,"['Animation', 'Adventure', 'Drama']",PG,64.0,IMDB
Carry on Emmannuelle,https://www.imdb.com/title/tt0077300/,3.2,1613,88.0,"['Comedy', 'Romance']",R,,IMDB
The Escape,https://www.imdb.com/title/tt0077295/,6.4,1013,100.0,"['Adventure', 'Comedy', 'Crime']",PG,,IMDB
The Meetings of Anna,https://www.imdb.com/title/tt0078152/,7.4,1357,128.0,['Drama'],,,IMDB
Perceval le Gallois,https://www.imdb.com/title/tt0078073/,7.0,1117,140.0,"['Drama', 'Music', 'Romance']",Not Rated,,IMDB
Autumn Sonata,https://www.imdb.com/title/tt0077711/,8.3,24237,99.0,"['Drama', 'Music']",PG,,IMDB
Olsen-banden gÃ¥r i krig,https://www.imdb.com/title/tt0078026/,7.0,1460,107.0,"['Comedy', 'Crime', 'Family']",Not Rated,,IMDB
Goin' South,https://www.imdb.com/title/tt0077621/,6.2,6185,105.0,"['Comedy', 'Crime', 'Romance']",PG,52.0,IMDB
The Big Fix,https://www.imdb.com/title/tt0077233/,6.3,1334,108.0,"['Comedy', 'Mystery', 'Thriller']",PG,,IMDB
Drunken Master,https://www.imdb.com/title/tt0080179/,7.5,35440,111.0,"['Action', 'Comedy']",PG-13,,IMDB
Lo chiamavano Bulldozer,https://www.imdb.com/title/tt0077864/,6.8,4802,110.0,"['Action', 'Comedy', 'Sport']",,,IMDB
Attack of the Killer Tomatoes!,https://www.imdb.com/title/tt0080391/,4.6,12262,83.0,"['Adventure', 'Comedy', 'Horror']",PG,9.0,IMDB
Patrick,https://www.imdb.com/title/tt0078067/,6.1,2769,96.0,['Horror'],PG,,IMDB
The Legacy,https://www.imdb.com/title/tt0079450/,5.7,2447,102.0,['Horror'],R,31.0,IMDB
Death on the Nile,https://www.imdb.com/title/tt0077413/,7.3,27094,140.0,"['Crime', 'Drama', 'Mystery']",PG,59.0,IMDB
Paradise Alley,https://www.imdb.com/title/tt0078056/,5.8,4513,107.0,['Drama'],PG,53.0,IMDB
Stay as You Are,https://www.imdb.com/title/tt0077373/,6.3,1086,95.0,"['Drama', 'Romance']",R,,IMDB
La escopeta nacional,https://www.imdb.com/title/tt0076001/,7.4,1397,95.0,['Comedy'],,,IMDB
Who Is Killing the Great Chefs of Europe?,https://www.imdb.com/title/tt0078488/,6.5,2106,112.0,"['Comedy', 'Crime', 'Mystery']",PG,,IMDB
Days of Heaven,https://www.imdb.com/title/tt0077405/,7.8,50706,94.0,"['Drama', 'Romance']",PG,93.0,IMDB
A Wedding,https://www.imdb.com/title/tt0078481/,7.1,3159,125.0,"['Comedy', 'Drama']",PG,,IMDB
The Silent Partner,https://www.imdb.com/title/tt0078269/,7.5,4672,106.0,"['Crime', 'Drama', 'Thriller']",R,74.0,IMDB
Dawn of the Dead,https://www.imdb.com/title/tt0077402/,7.9,108873,127.0,"['Action', 'Adventure', 'Horror']",Not Rated,71.0,IMDB
Girlfriends,https://www.imdb.com/title/tt0077613/,7.1,1289,86.0,"['Comedy', 'Drama']",PG,,IMDB
Avalanche,https://www.imdb.com/title/tt0077189/,3.7,1785,91.0,"['Action', 'Drama']",PG,,IMDB
"I'm Shy, But I'll Heal",https://www.imdb.com/title/tt0077768/,6.6,1269,88.0,['Comedy'],PG,,IMDB
The Boys from Brazil,https://www.imdb.com/title/tt0077269/,7.0,24949,125.0,"['Drama', 'Mystery', 'Thriller']",R,40.0,IMDB
Force 10 from Navarone,https://www.imdb.com/title/tt0077572/,6.4,16280,118.0,"['Action', 'Drama', 'War']",PG,42.0,IMDB
Five Deadly Venoms,https://www.imdb.com/title/tt0077559/,7.1,6209,97.0,"['Action', 'Drama', 'Mystery']",R,,IMDB
Up in Smoke,https://www.imdb.com/title/tt0078446/,7.0,35391,86.0,"['Comedy', 'Music']",R,57.0,IMDB
Piranha,https://www.imdb.com/title/tt0078087/,5.9,18392,94.0,"['Comedy', 'Horror', 'Sci-Fi']",R,71.0,IMDB
Who'll Stop the Rain,https://www.imdb.com/title/tt0078490/,6.7,2501,126.0,"['Action', 'Crime', 'Drama']",R,73.0,IMDB
Interiors,https://www.imdb.com/title/tt0077742/,7.4,17778,92.0,['Drama'],PG,67.0,IMDB
Eyes of Laura Mars,https://www.imdb.com/title/tt0077530/,6.2,8645,104.0,"['Mystery', 'Thriller']",R,49.0,IMDB
Adela Has Not Had Supper Yet,https://www.imdb.com/title/tt0075633/,7.6,1461,102.0,"['Comedy', 'Crime', 'Fantasy']",,,IMDB
Hooper,https://www.imdb.com/title/tt0077696/,6.4,5841,99.0,"['Action', 'Comedy']",PG,70.0,IMDB
National Lampoon's Animal House,https://www.imdb.com/title/tt0077975/,7.5,109662,109.0,['Comedy'],R,79.0,IMDB
Circle of Iron,https://www.imdb.com/title/tt0078975/,5.9,2098,102.0,"['Action', 'Adventure', 'Fantasy']",R,,IMDB
International Velvet,https://www.imdb.com/title/tt0077743/,5.9,1323,127.0,"['Drama', 'Family', 'Sport']",PG,,IMDB
The Swarm,https://www.imdb.com/title/tt0078350/,4.5,6695,116.0,"['Horror', 'Thriller']",PG,30.0,IMDB
Foul Play,https://www.imdb.com/title/tt0077578/,6.8,13151,116.0,"['Comedy', 'Mystery', 'Thriller']",PG,45.0,IMDB
Revenge of the Pink Panther,https://www.imdb.com/title/tt0078163/,6.7,19667,99.0,"['Comedy', 'Crime', 'Mystery']",PG,65.0,IMDB
Sgt. Pepper's Lonely Hearts Club Band,https://www.imdb.com/title/tt0078239/,4.2,5840,113.0,"['Adventure', 'Comedy', 'Fantasy']",PG,27.0,IMDB
Battlestar Galactica,https://www.imdb.com/title/tt0077215/,6.9,8454,148.0,"['Action', 'Adventure', 'Sci-Fi']",PG,,IMDB
Les raisins de la mort,https://www.imdb.com/title/tt0078077/,6.2,2055,85.0,['Horror'],R,,IMDB
Hot Lead and Cold Feet,https://www.imdb.com/title/tt0077698/,6.2,1144,90.0,"['Action', 'Comedy', 'Family']",G,,IMDB
Yi zhao ban shi chuang jiang hu,https://www.imdb.com/title/tt0080623/,5.8,1614,97.0,"['Action', 'Comedy']",Not Rated,,IMDB
Good Guys Wear Black,https://www.imdb.com/title/tt0079227/,5.1,2751,95.0,['Action'],PG,,IMDB
The Bad News Bears Go to Japan,https://www.imdb.com/title/tt0077199/,3.7,2636,91.0,"['Comedy', 'Family', 'Sport']",PG,31.0,IMDB
The Wild Geese,https://www.imdb.com/title/tt0078492/,6.8,11292,134.0,"['Action', 'Adventure', 'Drama']",R,,IMDB
Heaven Can Wait,https://www.imdb.com/title/tt0077663/,6.9,18135,101.0,"['Comedy', 'Fantasy', 'Romance']",PG,72.0,IMDB
The Water Babies,https://www.imdb.com/title/tt0078477/,6.2,1174,92.0,"['Animation', 'Adventure', 'Family']",G,,IMDB
Jaws 2,https://www.imdb.com/title/tt0077766/,5.8,69217,116.0,"['Adventure', 'Horror', 'Thriller']",PG,51.0,IMDB
Go Tell the Spartans,https://www.imdb.com/title/tt0077617/,6.6,2428,114.0,"['Drama', 'War']",R,,IMDB
Grease,https://www.imdb.com/title/tt0077631/,7.2,231535,110.0,"['Musical', 'Romance']",PG,70.0,IMDB
Convoy,https://www.imdb.com/title/tt0077369/,6.4,14735,110.0,"['Action', 'Drama']",PG,47.0,IMDB
The Cheap Detective,https://www.imdb.com/title/tt0077321/,6.5,3928,92.0,"['Comedy', 'Crime', 'Mystery']",PG,,IMDB
The Cat from Outer Space,https://www.imdb.com/title/tt0077305/,6.1,4326,104.0,"['Comedy', 'Family', 'Sci-Fi']",G,58.0,IMDB
The Driver,https://www.imdb.com/title/tt0077474/,7.2,13670,91.0,"['Action', 'Crime', 'Thriller']",R,56.0,IMDB
Damien: Omen II,https://www.imdb.com/title/tt0077394/,6.3,28559,107.0,['Horror'],R,45.0,IMDB
Corvette Summer,https://www.imdb.com/title/tt0077372/,5.7,2667,105.0,"['Adventure', 'Comedy']",PG,53.0,IMDB
Fedora,https://www.imdb.com/title/tt0077539/,6.9,3814,114.0,"['Drama', 'Romance']",PG,,IMDB
The Chant of Jimmie Blacksmith,https://www.imdb.com/title/tt0077318/,7.3,1619,108.0,"['Biography', 'Crime', 'Drama']",,,IMDB
La montagna del dio cannibale,https://www.imdb.com/title/tt0077945/,5.3,3709,99.0,"['Adventure', 'Horror']",,,IMDB
Big Wednesday,https://www.imdb.com/title/tt0077235/,7.2,5961,120.0,"['Drama', 'Sport']",PG,54.0,IMDB
I Spit on Your Grave,https://www.imdb.com/title/tt0077713/,5.7,25331,101.0,"['Horror', 'Thriller']",R,19.0,IMDB
The Shout,https://www.imdb.com/title/tt0078259/,6.7,3588,86.0,"['Drama', 'Horror']",,,IMDB
Violette,https://www.imdb.com/title/tt0078467/,7.2,2073,124.0,"['Crime', 'Drama', 'Thriller']",Not Rated,,IMDB
The Adventures of Picasso,https://www.imdb.com/title/tt0078084/,7.4,3267,88.0,['Comedy'],,,IMDB
Thank God It's Friday,https://www.imdb.com/title/tt0078382/,5.4,2275,89.0,"['Comedy', 'Music']",PG,,IMDB
Despair,https://www.imdb.com/title/tt0077421/,7.2,2000,119.0,"['Drama', 'History']",,,IMDB
Empire of Passion,https://www.imdb.com/title/tt0077132/,7.0,3504,105.0,"['Drama', 'Horror', 'Romance']",R,,IMDB
Midnight Express,https://www.imdb.com/title/tt0077928/,7.6,71636,121.0,"['Biography', 'Crime', 'Drama']",R,59.0,IMDB
The Buddy Holly Story,https://www.imdb.com/title/tt0077280/,7.2,8025,114.0,"['Biography', 'Drama', 'Music']",PG,78.0,IMDB
The Tree of Wooden Clogs,https://www.imdb.com/title/tt0077138/,7.9,5173,186.0,"['Drama', 'History']",Not Rated,,IMDB
The Greek Tycoon,https://www.imdb.com/title/tt0077636/,5.4,1096,107.0,['Drama'],R,,IMDB
Don,https://www.imdb.com/title/tt0077451/,7.8,10965,166.0,"['Action', 'Crime', 'Thriller']",Not Rated,,IMDB
It Lives Again,https://www.imdb.com/title/tt0077756/,5.2,1996,91.0,"['Horror', 'Sci-Fi']",R,,IMDB
The End,https://www.imdb.com/title/tt0077504/,6.2,3494,100.0,"['Comedy', 'Drama']",R,46.0,IMDB
Warlords of the Deep,https://www.imdb.com/title/tt0078474/,5.7,1870,96.0,"['Fantasy', 'Adventure', 'Sci-Fi']",PG,,IMDB
Trident,https://www.imdb.com/title/tt0078418/,7.7,1942,167.0,"['Action', 'Drama', 'Musical']",,,IMDB
The Evil,https://www.imdb.com/title/tt0077524/,5.8,1990,89.0,"['Horror', 'Thriller']",R,,IMDB
Deathsport,https://www.imdb.com/title/tt0077414/,4.1,1509,82.0,"['Action', 'Drama', 'Sci-Fi']",R,33.0,IMDB
Uchu kara no messeji,https://www.imdb.com/title/tt0078435/,5.0,1196,105.0,"['Action', 'Adventure', 'Sci-Fi']",PG,,IMDB
I Wanna Hold Your Hand,https://www.imdb.com/title/tt0077714/,6.9,4254,104.0,"['Comedy', 'Music', 'Romance']",PG,64.0,IMDB
The Manitou,https://www.imdb.com/title/tt0077904/,5.4,2528,104.0,"['Horror', 'Sci-Fi']",PG,47.0,IMDB
F.I.S.T.,https://www.imdb.com/title/tt0077531/,6.5,6995,145.0,"['Crime', 'Drama', 'Thriller']",PG,54.0,IMDB
The Medusa Touch,https://www.imdb.com/title/tt0077921/,7.0,5608,109.0,"['Horror', 'Sci-Fi']",PG,49.0,IMDB
Pretty Baby,https://www.imdb.com/title/tt0078111/,6.6,9481,110.0,['Drama'],R,66.0,IMDB
The Green Room,https://www.imdb.com/title/tt0077315/,7.0,2604,94.0,['Drama'],PG,,IMDB
Game of Death,https://www.imdb.com/title/tt0077594/,6.1,16525,100.0,"['Action', 'Crime', 'Drama']",R,36.0,IMDB
Piedone l'africano,https://www.imdb.com/title/tt0076544/,6.3,3009,115.0,"['Action', 'Comedy', 'Crime']",,,IMDB
Straight Time,https://www.imdb.com/title/tt0078326/,7.4,7351,114.0,"['Crime', 'Drama']",R,64.0,IMDB
An Enemy of the People,https://www.imdb.com/title/tt0075993/,7.1,1153,103.0,['Drama'],G,,IMDB
The Discord,https://www.imdb.com/title/tt0078528/,6.4,3229,97.0,['Comedy'],,,IMDB
House Calls,https://www.imdb.com/title/tt0077699/,6.7,1693,98.0,"['Comedy', 'Drama', 'Romance']",PG,49.0,IMDB
The Big Sleep,https://www.imdb.com/title/tt0077234/,5.8,4022,99.0,"['Crime', 'Drama', 'Mystery']",R,,IMDB
Return from Witch Mountain,https://www.imdb.com/title/tt0078158/,5.8,4363,95.0,"['Family', 'Adventure', 'Sci-Fi']",G,51.0,IMDB
Gray Lady Down,https://www.imdb.com/title/tt0077629/,6.2,2693,111.0,"['Adventure', 'Drama', 'History']",PG,,IMDB
The Fury,https://www.imdb.com/title/tt0077588/,6.4,13200,118.0,"['Horror', 'Sci-Fi']",R,64.0,IMDB
Lucky Luke: Ballad of the Daltons,https://www.imdb.com/title/tt0077204/,7.0,1597,82.0,"['Animation', 'Comedy', 'Family']",Not Rated,,IMDB
She he ba bu,https://www.imdb.com/title/tt0078251/,6.6,2177,96.0,"['Action', 'Drama']",,,IMDB
Ecce bombo,https://www.imdb.com/title/tt0077482/,7.1,1984,103.0,"['Comedy', 'Drama']",Not Rated,,IMDB
American Hot Wax,https://www.imdb.com/title/tt0077158/,7.0,1126,91.0,"['Drama', 'History', 'Music']",PG,,IMDB
An Unmarried Woman,https://www.imdb.com/title/tt0078444/,7.1,4486,124.0,"['Comedy', 'Drama', 'Romance']",R,,IMDB
The Toolbox Murders,https://www.imdb.com/title/tt0078405/,5.3,3311,93.0,"['Horror', 'Mystery', 'Thriller']",R,,IMDB
Fingers,https://www.imdb.com/title/tt0077549/,6.9,2287,90.0,"['Crime', 'Drama', 'Music']",R,,IMDB
Snake in the Eagle's Shadow,https://www.imdb.com/title/tt0078252/,7.4,10370,90.0,"['Action', 'Comedy']",PG,,IMDB
Laserblast,https://www.imdb.com/title/tt0077834/,2.7,5567,85.0,"['Horror', 'Sci-Fi']",PG,,IMDB
Lemon Popsicle,https://www.imdb.com/title/tt0079118/,6.5,2920,95.0,"['Comedy', 'Drama', 'Romance']",R,,IMDB
Jubilee,https://www.imdb.com/title/tt0076240/,6.1,2802,106.0,"['Comedy', 'Drama', 'Fantasy']",Not Rated,79.0,IMDB
Bye Bye Monkey,https://www.imdb.com/title/tt0075848/,6.5,1066,113.0,"['Comedy', 'Drama', 'Fantasy']",,,IMDB
Du er ikke alene,https://www.imdb.com/title/tt0080662/,7.1,3734,90.0,"['Drama', 'Romance']",Not Rated,,IMDB
Coming Home,https://www.imdb.com/title/tt0077362/,7.3,12037,127.0,"['Drama', 'Romance', 'War']",R,61.0,IMDB
Blue Collar,https://www.imdb.com/title/tt0077248/,7.5,6879,114.0,"['Crime', 'Drama']",R,77.0,IMDB
The Betsy,https://www.imdb.com/title/tt0077228/,5.1,1369,125.0,['Drama'],R,,IMDB
Quel maledetto treno blindato,https://www.imdb.com/title/tt0076584/,6.6,8799,99.0,"['Action', 'Adventure', 'War']",R,,IMDB
Shao Lin san shi liu fang,https://www.imdb.com/title/tt0078243/,7.7,14337,116.0,"['Action', 'Adventure', 'Drama']",R,,IMDB
The Boys in Company C,https://www.imdb.com/title/tt0077270/,7.0,2875,125.0,"['Drama', 'War']",R,62.0,IMDB
Yagyu Clan Conspiracy,https://www.imdb.com/title/tt0078513/,7.1,1416,130.0,"['Action', 'Adventure', 'Drama']",,,IMDB
Get Out Your Handkerchiefs,https://www.imdb.com/title/tt0078122/,6.9,3388,108.0,"['Comedy', 'Drama', 'Romance']",R,,IMDB
Coma,https://www.imdb.com/title/tt0077355/,6.9,16825,113.0,"['Drama', 'Horror', 'Mystery']",PG,60.0,IMDB
Death Bed: The Bed That Eats,https://www.imdb.com/title/tt0385639/,4.3,2094,77.0,['Horror'],Not Rated,,IMDB
Aslan Bacanak,https://www.imdb.com/title/tt0302282/,6.8,1028,93.0,['Comedy'],,,IMDB
Ibo ile GÃ¼llÃ¼sah,https://www.imdb.com/title/tt0293271/,6.1,3015,88.0,['Comedy'],,,IMDB
Selvi Boylum Al Yazmalim,https://www.imdb.com/title/tt0263975/,8.6,14382,90.0,"['Drama', 'Romance']",,,IMDB
DilÃ¢ Hanim,https://www.imdb.com/title/tt0263273/,7.4,1359,86.0,['Romance'],,,IMDB
ÃÃ¶pÃ§Ã¼ler Krali,https://www.imdb.com/title/tt0253997/,8.6,17854,80.0,"['Comedy', 'Romance']",,,IMDB
The Incredible Melting Man,https://www.imdb.com/title/tt0076191/,4.2,3995,84.0,"['Horror', 'Sci-Fi']",R,,IMDB
Opening Night,https://www.imdb.com/title/tt0079672/,8.0,8712,144.0,['Drama'],PG-13,69.0,IMDB
High Anxiety,https://www.imdb.com/title/tt0076141/,6.7,19331,94.0,"['Comedy', 'Mystery', 'Thriller']",PG,55.0,IMDB
JÃ¤niksen vuosi,https://www.imdb.com/title/tt0076252/,7.6,1175,129.0,"['Comedy', 'Drama']",,,IMDB
The Choirboys,https://www.imdb.com/title/tt0075845/,5.7,1450,119.0,"['Comedy', 'Crime', 'Drama']",R,,IMDB
Viva Italia!,https://www.imdb.com/title/tt0078012/,7.1,1535,90.0,['Comedy'],R,,IMDB
The World's Greatest Lover,https://www.imdb.com/title/tt0076933/,5.9,1859,89.0,['Comedy'],PG,,IMDB
The Gauntlet,https://www.imdb.com/title/tt0076070/,6.4,20520,109.0,"['Action', 'Crime', 'Thriller']",R,59.0,IMDB
Telefon,https://www.imdb.com/title/tt0076804/,6.6,4946,102.0,"['Action', 'Crime', 'Drama']",PG,,IMDB
Candleshoe,https://www.imdb.com/title/tt0075807/,6.8,3625,101.0,"['Adventure', 'Comedy', 'Drama']",G,68.0,IMDB
Lude godine,https://www.imdb.com/title/tt0077879/,7.4,1274,83.0,"['Comedy', 'Drama', 'Romance']",,,IMDB
ABBA: The Movie,https://www.imdb.com/title/tt0075617/,6.5,2955,95.0,"['Comedy', 'Drama', 'Music']",G,,IMDB
Saturday Night Fever,https://www.imdb.com/title/tt0076666/,6.8,69230,118.0,"['Drama', 'Music']",R,77.0,IMDB
Capricorn One,https://www.imdb.com/title/tt0077294/,6.9,19693,123.0,"['Action', 'Adventure', 'Drama']",PG,38.0,IMDB
La 7Ã¨me compagnie au clair de lune,https://www.imdb.com/title/tt0076684/,6.2,1237,75.0,['Comedy'],,,IMDB
Mort d'un pourri,https://www.imdb.com/title/tt0076410/,6.9,1732,123.0,"['Crime', 'Drama', 'Thriller']",Not Rated,,IMDB
Saban Oglu Saban,https://www.imdb.com/title/tt0253614/,8.8,15703,90.0,"['Comedy', 'Crime', 'Mystery']",,,IMDB
Sakar Sakir,https://www.imdb.com/title/tt0253621/,8.1,7067,81.0,['Comedy'],,,IMDB
The Goodbye Girl,https://www.imdb.com/title/tt0076095/,7.4,12174,111.0,"['Comedy', 'Drama', 'Romance']",PG,64.0,IMDB
The Chosen,https://www.imdb.com/title/tt0077332/,5.4,1085,105.0,['Horror'],R,,IMDB
Semi-Tough,https://www.imdb.com/title/tt0078227/,5.9,2581,108.0,"['Comedy', 'Romance', 'Sport']",R,68.0,IMDB
Planet of Dinosaurs,https://www.imdb.com/title/tt0078089/,4.0,1389,84.0,"['Sci-Fi', 'Drama']",PG,,IMDB
Close Encounters of the Third Kind,https://www.imdb.com/title/tt0075860/,7.6,179585,138.0,"['Drama', 'Sci-Fi']",PG,90.0,IMDB
The Turning Point,https://www.imdb.com/title/tt0076843/,6.9,4143,119.0,"['Drama', 'Romance']",PG,68.0,IMDB
The Last Wave,https://www.imdb.com/title/tt0076299/,7.0,8349,106.0,"['Drama', 'Fantasy', 'Mystery']",PG,85.0,IMDB
Which Way Is Up?,https://www.imdb.com/title/tt0076913/,6.4,1483,94.0,['Comedy'],R,,IMDB
Heroes,https://www.imdb.com/title/tt0076138/,6.1,1599,112.0,"['Comedy', 'Drama']",PG,35.0,IMDB
Pete's Dragon,https://www.imdb.com/title/tt0076538/,6.4,21854,128.0,"['Animation', 'Adventure', 'Comedy']",G,46.0,IMDB
Madame Rosa,https://www.imdb.com/title/tt0076348/,7.1,1062,105.0,['Drama'],,,IMDB
Prey,https://www.imdb.com/title/tt0086872/,5.2,1084,85.0,"['Horror', 'Mystery', 'Sci-Fi']",Not Rated,,IMDB
Fight for Your Life,https://www.imdb.com/title/tt0076023/,6.3,1441,82.0,"['Crime', 'Drama', 'Thriller']",R,,IMDB
Office Romance,https://www.imdb.com/title/tt0076727/,8.3,7903,159.0,"['Comedy', 'Drama', 'Romance']",Not Rated,,IMDB
The Serpent's Egg,https://www.imdb.com/title/tt0076686/,6.7,5063,119.0,"['Drama', 'Mystery', 'Thriller']",R,,IMDB
Emanuelle and the Last Cannibals,https://www.imdb.com/title/tt0075984/,5.1,2584,91.0,"['Adventure', 'Horror']",R,,IMDB
Looking for Mr. Goodbar,https://www.imdb.com/title/tt0076327/,6.7,6542,136.0,['Drama'],R,64.0,IMDB
Equus,https://www.imdb.com/title/tt0075995/,7.2,7278,137.0,"['Drama', 'Mystery']",R,,IMDB
Emmanuelle 3,https://www.imdb.com/title/tt0077497/,3.9,1423,100.0,"['Drama', 'Romance']",,,IMDB
Rolling Thunder,https://www.imdb.com/title/tt0076637/,7.0,7229,95.0,"['Crime', 'Drama', 'Thriller']",R,66.0,IMDB
A Piece of the Action,https://www.imdb.com/title/tt0076543/,6.5,1026,135.0,"['Crime', 'Comedy']",PG,,IMDB
"Oh, God!",https://www.imdb.com/title/tt0076489/,6.6,8489,98.0,"['Comedy', 'Fantasy']",PG,56.0,IMDB
Sleeping Dogs,https://www.imdb.com/title/tt0076725/,6.4,1102,107.0,"['Action', 'Drama', 'Thriller']",Not Rated,,IMDB
Animal,https://www.imdb.com/title/tt0075683/,6.7,2257,91.0,"['Action', 'Comedy', 'Romance']",Not Rated,,IMDB
Julia,https://www.imdb.com/title/tt0076245/,7.2,8471,117.0,['Drama'],PG,58.0,IMDB
Ilsa the Tigress of Siberia,https://www.imdb.com/title/tt0078398/,4.9,1584,85.0,['Horror'],R,,IMDB
Olsen-banden deruda',https://www.imdb.com/title/tt0076495/,6.7,1383,105.0,"['Comedy', 'Crime', 'Family']",Not Rated,,IMDB
Short Eyes,https://www.imdb.com/title/tt0076706/,7.0,1068,100.0,['Drama'],R,53.0,IMDB
The Brothers Lionheart,https://www.imdb.com/title/tt0075790/,7.2,5972,106.0,"['Drama', 'Family', 'Fantasy']",,,IMDB
Soldier of Orange,https://www.imdb.com/title/tt0076734/,7.7,10767,165.0,"['Drama', 'Romance', 'Thriller']",R,,IMDB
Bobby Deerfield,https://www.imdb.com/title/tt0075774/,5.9,3691,124.0,"['Drama', 'Romance']",PG,47.0,IMDB
Sextette,https://www.imdb.com/title/tt0078238/,3.5,1164,91.0,"['Comedy', 'Musical', 'Romance']",PG,,IMDB
Belyy Bim Chernoe ukho,https://www.imdb.com/title/tt0077222/,8.2,1845,182.0,['Drama'],PG,,IMDB
The Haunting of Julia,https://www.imdb.com/title/tt0074611/,6.3,1741,98.0,"['Drama', 'Horror', 'Mystery']",R,,IMDB
Damnation Alley,https://www.imdb.com/title/tt0075909/,5.3,4757,91.0,['Sci-Fi'],PG,,IMDB
Valentino,https://www.imdb.com/title/tt0076868/,6.1,1617,128.0,"['Biography', 'Drama']",R,,IMDB
Neokonchennaya pyesa dlya mekhanicheskogo pianino,https://www.imdb.com/title/tt0076446/,7.9,2916,103.0,['Drama'],,,IMDB
Blue Sunshine,https://www.imdb.com/title/tt0074226/,6.0,2427,94.0,"['Horror', 'Thriller']",R,,IMDB
The Uncanny,https://www.imdb.com/title/tt0076853/,5.7,1314,89.0,['Horror'],Not Rated,,IMDB
Kingdom of the Spiders,https://www.imdb.com/title/tt0076271/,5.8,4423,97.0,"['Horror', 'Sci-Fi']",PG,,IMDB
That Obscure Object of Desire,https://www.imdb.com/title/tt0075824/,7.9,20078,103.0,"['Comedy', 'Drama']",R,84.0,IMDB
A Man Called Blade,https://www.imdb.com/title/tt0076360/,6.7,1523,101.0,"['Action', 'Drama', 'Thriller']",Not Rated,,IMDB
Shock,https://www.imdb.com/title/tt0075651/,6.3,3189,93.0,['Horror'],R,,IMDB
The Mighty Peking Man,https://www.imdb.com/title/tt0076164/,5.3,1604,90.0,"['Action', 'Adventure', 'Horror']",PG-13,,IMDB
The Kentucky Fried Movie,https://www.imdb.com/title/tt0076257/,6.5,16781,83.0,['Comedy'],R,61.0,IMDB
The Psychic,https://www.imdb.com/title/tt0075614/,7.0,3981,90.0,"['Horror', 'Mystery', 'Thriller']",R,,IMDB
