Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
The Butcher of Prague,https://www.imdb.com/title/tt1754123/,6.9,1230,126.0,"['Drama', 'History', 'War']",, ~data not found~ ,IMDB
Ready,https://www.imdb.com/title/tt1708532/,4.7,14520,145.0,"['Action', 'Comedy']",Not Rated, ~data not found~ ,IMDB
Mercenaries,https://www.imdb.com/title/tt1728979/,3.4,1110,97.0,"['Action', 'Drama']",R, ~data not found~ ,IMDB
Megan Is Missing,https://www.imdb.com/title/tt1087461/,4.7,8177,85.0,"['Drama', 'Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
For Lovers Only,https://www.imdb.com/title/tt1648201/,7.1,1483,87.0,"['Comedy', 'Drama', 'Romance']",Not Rated, ~data not found~ ,IMDB
The Collapsed,https://www.imdb.com/title/tt1734122/,3.5,1040,82.0,"['Drama', 'Horror', 'Sci-Fi']",Not Rated, ~data not found~ ,IMDB
Bucky Larson: Born to Be a Star,https://www.imdb.com/title/tt1411664/,3.2,11158,97.0,['Comedy'],R,9,IMDB
X: First Class,https://www.imdb.com/title/tt1270798/,7.7,634794,131.0,"['Action', 'Adventure', 'Sci-Fi']",PG-13,65,IMDB
eCupid,https://www.imdb.com/title/tt1754944/,5.2,2141,95.0,['Romance'],TV-14, ~data not found~ ,IMDB
Beloved,https://www.imdb.com/title/tt1815799/,6.2,2216,133.0,"['Drama', 'Musical', 'Romance']",Not Rated,55,IMDB
Kung Fu Panda 2,https://www.imdb.com/title/tt1302011/,7.2,245700,90.0,"['Animation', 'Action', 'Adventure']",PG,67,IMDB
Elena,https://www.imdb.com/title/tt1925421/,7.3,12645,109.0,"['Crime', 'Drama', 'Thriller']",Not Rated,87,IMDB
Once Upon a Time in Anatolia,https://www.imdb.com/title/tt1827487/,7.9,39562,157.0,"['Crime', 'Drama']",Not Rated,82,IMDB
La source des femmes,https://www.imdb.com/title/tt1686067/,7.3,3708,135.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Pyaar Ka Punchnama,https://www.imdb.com/title/tt1926313/,7.7,19266,149.0,"['Comedy', 'Drama', 'Romance']",Not Rated, ~data not found~ ,IMDB
404: Error Not Found,https://www.imdb.com/title/tt1883121/,7.2,2190,121.0,"['Drama', 'Mystery', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Les gÃ©ants,https://www.imdb.com/title/tt1756595/,6.7,1717,84.0,"['Adventure', 'Drama']",Not Rated, ~data not found~ ,IMDB
35 and Ticking,https://www.imdb.com/title/tt1652287/,5.6,1446,104.0,"['Comedy', 'Romance']",R, ~data not found~ ,IMDB
Age of Heroes,https://www.imdb.com/title/tt1590950/,5.6,9362,90.0,"['Action', 'Adventure', 'Drama']",Not Rated, ~data not found~ ,IMDB
This Must Be the Place,https://www.imdb.com/title/tt1440345/,6.7,31915,118.0,"['Comedy', 'Drama']",R,61,IMDB
Drive,https://www.imdb.com/title/tt0780504/,7.8,555608,100.0,"['Crime', 'Drama']",R,78,IMDB
The Day He Arrives,https://www.imdb.com/title/tt1922561/,7.0,2088,79.0,"['Comedy', 'Drama']",Not Rated,83,IMDB
L'exercice de l'Ãtat,https://www.imdb.com/title/tt1781843/,6.7,2472,115.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
The Tunnel,https://www.imdb.com/title/tt1735485/,5.9,18986,90.0,"['Horror', 'Mystery', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Hara-Kiri: Death of a Samurai,https://www.imdb.com/title/tt1728196/,7.3,7251,128.0,['Drama'],Not Rated,76,IMDB
Vamp U,https://www.imdb.com/title/tt1727885/,3.9,2641,100.0,"['Action', 'Comedy', 'Horror']",Not Rated, ~data not found~ ,IMDB
Les hommes libres,https://www.imdb.com/title/tt1699185/,6.6,1260,99.0,"['Drama', 'History', 'Romance']",Unrated,58,IMDB
Breathing,https://www.imdb.com/title/tt1680679/,6.9,2730,94.0,['Drama'],Not Rated,66,IMDB
The Hangover Part II,https://www.imdb.com/title/tt1411697/,6.4,454540,102.0,['Comedy'],R,44,IMDB
The Rabbi's Cat,https://www.imdb.com/title/tt1355638/,7.2,3126,100.0,"['Animation', 'Comedy', 'Fantasy']",Not Rated,74,IMDB
The Skin I Live In,https://www.imdb.com/title/tt1189073/,7.6,134119,120.0,"['Drama', 'Horror', 'Thriller']",R,70,IMDB
Tamantashar Yom,https://www.imdb.com/title/tt1982848/,7.3,1123,125.0,['Drama'],, ~data not found~ ,IMDB
Loverboy,https://www.imdb.com/title/tt1895466/,6.1,1656,99.0,"['Drama', 'Thriller']",, ~data not found~ ,IMDB
Koi no tsumi,https://www.imdb.com/title/tt1743724/,6.8,4277,144.0,"['Drama', 'Horror', 'Romance']",,56,IMDB
"Oslo, 31. august",https://www.imdb.com/title/tt1736633/,7.6,19468,95.0,['Drama'],Not Rated,84,IMDB
La conquÃªte,https://www.imdb.com/title/tt1711484/,6.2,1557,105.0,['Biography'],Not Rated,62,IMDB
Melancholia,https://www.imdb.com/title/tt1527186/,7.2,163527,135.0,"['Drama', 'Sci-Fi']",R,80,IMDB
Skoonheid,https://www.imdb.com/title/tt1922721/,6.2,1650,99.0,['Drama'],Unrated, ~data not found~ ,IMDB
My Little Princess,https://www.imdb.com/title/tt1896788/,6.4,1487,105.0,['Drama'],, ~data not found~ ,IMDB
Corpo celeste,https://www.imdb.com/title/tt1886502/,6.7,1158,99.0,['Drama'],Not Rated,65,IMDB
AvÃ©,https://www.imdb.com/title/tt1833647/,6.9,1506,86.0,['Drama'],Not Rated, ~data not found~ ,IMDB
Elephant White,https://www.imdb.com/title/tt1578882/,5.1,10341,91.0,"['Action', 'Crime', 'Fantasy']",R, ~data not found~ ,IMDB
Le Havre,https://www.imdb.com/title/tt1508675/,7.2,19766,93.0,"['Comedy', 'Drama']",Not Rated,82,IMDB
Where Do We Go Now?,https://www.imdb.com/title/tt1772424/,7.5,11348,110.0,"['Comedy', 'Drama']",PG-13,60,IMDB
The Snowtown Murders,https://www.imdb.com/title/tt1680114/,6.6,16607,119.0,"['Biography', 'Crime', 'Drama']",Not Rated,66,IMDB
Outside Satan,https://www.imdb.com/title/tt1666168/,6.4,1751,110.0,['Drama'],Not Rated,63,IMDB
House of Tolerance,https://www.imdb.com/title/tt1660379/,6.7,6146,122.0,['Drama'],Not Rated,75,IMDB
The Tree of Life,https://www.imdb.com/title/tt0478304/,6.8,164645,139.0,"['Drama', 'Fantasy']",PG-13,85,IMDB
The Kid with a Bike,https://www.imdb.com/title/tt1827512/,7.4,25823,87.0,['Drama'],PG-13,87,IMDB
Halt auf freier Strecke,https://www.imdb.com/title/tt1780856/,7.6,1477,110.0,['Drama'],, ~data not found~ ,IMDB
The Artist,https://www.imdb.com/title/tt1655442/,7.9,226455,100.0,"['Comedy', 'Drama', 'Romance']",PG-13,89,IMDB
Play,https://www.imdb.com/title/tt1376717/,7.1,4644,118.0,['Drama'],,81,IMDB
Michael,https://www.imdb.com/title/tt1906426/,6.9,4431,96.0,"['Drama', 'Thriller']",Not Rated,64,IMDB
17 filles,https://www.imdb.com/title/tt1860152/,6.0,3049,86.0,['Drama'],Not Rated,61,IMDB
Les neiges du Kilimandjaro,https://www.imdb.com/title/tt1852006/,7.2,3541,90.0,['Drama'],, ~data not found~ ,IMDB
The Decoy Bride,https://www.imdb.com/title/tt1657299/,6.2,10567,89.0,"['Comedy', 'Drama', 'Romance']",PG,42,IMDB
Footnote,https://www.imdb.com/title/tt1445520/,7.1,5613,107.0,"['Comedy', 'Drama']",PG,83,IMDB
Miss Bala,https://www.imdb.com/title/tt1911600/,6.5,8550,113.0,"['Action', 'Crime', 'Drama']",R,79,IMDB
Stanley Ka Dabba,https://www.imdb.com/title/tt1907761/,7.8,5897,96.0,"['Comedy', 'Drama', 'Family']",Not Rated, ~data not found~ ,IMDB
Ragini MMS,https://www.imdb.com/title/tt1890513/,4.9,2383,93.0,"['Drama', 'Horror', 'Mystery']",Not Rated, ~data not found~ ,IMDB
Shagird,https://www.imdb.com/title/tt1828289/,7.1,1762,143.0,"['Action', 'Crime', 'Drama']",Not Rated, ~data not found~ ,IMDB
Las acacias,https://www.imdb.com/title/tt1754078/,6.8,2196,82.0,['Drama'],Not Rated,77,IMDB
Dragon,https://www.imdb.com/title/tt1718199/,7.1,13518,98.0,"['Action', 'Crime', 'Drama']",R,62,IMDB
Eldfjall,https://www.imdb.com/title/tt1695831/,7.2,1284,99.0,['Drama'],Not Rated, ~data not found~ ,IMDB
Polisse,https://www.imdb.com/title/tt1661420/,7.3,13110,127.0,"['Crime', 'Drama']",Not Rated,74,IMDB
Scents and Sensibility,https://www.imdb.com/title/tt1600438/,5.3,1342,90.0,"['Comedy', 'Drama', 'Romance']",PG, ~data not found~ ,IMDB
You Got Served: Beat the World,https://www.imdb.com/title/tt1568139/,4.5,1859,91.0,"['Drama', 'Music']",PG-13, ~data not found~ ,IMDB
A Warrior's Heart,https://www.imdb.com/title/tt1341340/,5.4,2308,86.0,"['Action', 'Drama', 'Family']",PG,24,IMDB
Go for It!,https://www.imdb.com/title/tt1307926/,3.8,1128,105.0,"['Drama', 'Musical']",PG-13,44,IMDB
La guerre est dÃ©clarÃ©e,https://www.imdb.com/title/tt1931470/,7.0,4891,100.0,['Drama'],Not Rated,73,IMDB
The Fairy,https://www.imdb.com/title/tt1922645/,6.1,2283,93.0,"['Comedy', 'Drama']",Not Rated,66,IMDB
We Need to Talk About Kevin,https://www.imdb.com/title/tt1242460/,7.5,133442,112.0,"['Drama', 'Mystery', 'Thriller']",R,68,IMDB
Midnight in Paris,https://www.imdb.com/title/tt1605783/,7.7,377576,94.0,"['Comedy', 'Fantasy', 'Romance']",PG-13,81,IMDB
Sleeping Beauty,https://www.imdb.com/title/tt1588398/,5.3,30480,101.0,"['Drama', 'Romance', 'Thriller']",Not Rated,57,IMDB
The Afflicted,https://www.imdb.com/title/tt1566637/,4.6,1225,85.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Children Who Chase Lost Voices,https://www.imdb.com/title/tt1839494/,7.2,13053,116.0,"['Animation', 'Adventure', 'Drama']",TV-14, ~data not found~ ,IMDB
Shala,https://www.imdb.com/title/tt1830802/,8.2,1667,108.0,['Romance'],, ~data not found~ ,IMDB
Pirates of the Caribbean: On Stranger Tides,https://www.imdb.com/title/tt1298650/,6.6,470517,136.0,"['Action', 'Adventure', 'Fantasy']",PG-13,45,IMDB
Luv Ka the End,https://www.imdb.com/title/tt1918927/,4.8,1361,106.0,"['Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Devrimden sonra,https://www.imdb.com/title/tt1915551/,5.5,1353,95.0,['Drama'],, ~data not found~ ,IMDB
Haunted - 3D,https://www.imdb.com/title/tt1887763/,6.2,2000,143.0,"['Action', 'Fantasy', 'Horror']",Not Rated, ~data not found~ ,IMDB
Jumping the Broom,https://www.imdb.com/title/tt1640484/,5.7,9759,112.0,"['Comedy', 'Drama']",PG-13,56,IMDB
Blitz,https://www.imdb.com/title/tt1297919/,6.2,80289,97.0,"['Action', 'Crime', 'Thriller']",R, ~data not found~ ,IMDB
100% Love,https://www.imdb.com/title/tt1869226/,7.0,2501,141.0,"['Comedy', 'Drama', 'Romance']",, ~data not found~ ,IMDB
Sseo-ni,https://www.imdb.com/title/tt1937339/,7.8,4918,124.0,"['Comedy', 'Drama']",PG-13, ~data not found~ ,IMDB
Hagane no renkinjutsushi: Mirosu no seinaru hoshi,https://www.imdb.com/title/tt1776196/,7.0,4233,110.0,"['Animation', 'Action', 'Adventure']",Not Rated,54,IMDB
BloodRayne: The Third Reich,https://www.imdb.com/title/tt1153546/,3.0,5844,79.0,"['Action', 'Adventure', 'Fantasy']",R, ~data not found~ ,IMDB
Going Down in LA-LA Land,https://www.imdb.com/title/tt1599296/,6.2,2290,104.0,"['Comedy', 'Drama', 'Romance']",Unrated,50,IMDB
El estudiante,https://www.imdb.com/title/tt1865357/,7.0,1042,110.0,['Drama'],,70,IMDB
High Road,https://www.imdb.com/title/tt1692084/,5.3,1546,87.0,['Comedy'],R, ~data not found~ ,IMDB
InSight,https://www.imdb.com/title/tt1687277/,4.9,1001,92.0,"['Drama', 'Mystery', 'Thriller']",R, ~data not found~ ,IMDB
Conception,https://www.imdb.com/title/tt1619277/,5.3,1210,88.0,"['Comedy', 'Romance']",R, ~data not found~ ,IMDB
Lucky,https://www.imdb.com/title/tt1473397/,5.4,3472,103.0,['Comedy'],R,41,IMDB
Jesus Henry Christ,https://www.imdb.com/title/tt1393742/,6.4,5848,92.0,['Comedy'],PG-13,41,IMDB
Chalo Dilli,https://www.imdb.com/title/tt1884268/,6.8,2914,155.0,"['Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
Onigamiden,https://www.imdb.com/title/tt1849027/,5.7,1109,100.0,"['Animation', 'Adventure', 'Family']",PG-13, ~data not found~ ,IMDB
Vaanam,https://www.imdb.com/title/tt1712057/,7.2,1320,140.0,"['Action', 'Crime', 'Drama']",, ~data not found~ ,IMDB
The Veteran,https://www.imdb.com/title/tt1653700/,5.8,6868,98.0,"['Action', 'Thriller']",R, ~data not found~ ,IMDB
That's What I Am,https://www.imdb.com/title/tt1606180/,7.0,10178,101.0,"['Comedy', 'Drama', 'Romance']",PG,53,IMDB
Prom,https://www.imdb.com/title/tt1604171/,5.4,14678,104.0,"['Comedy', 'Drama', 'Family']",PG,50,IMDB
Deadheads,https://www.imdb.com/title/tt1273207/,5.4,5081,96.0,"['Adventure', 'Comedy', 'Horror']",R, ~data not found~ ,IMDB
A Good Old Fashioned Orgy,https://www.imdb.com/title/tt1231586/,6.1,20859,95.0,"['Comedy', 'Romance']",R,44,IMDB
Ladda Land,https://www.imdb.com/title/tt2063782/,6.3,1835,125.0,"['Drama', 'Horror']",Not Rated, ~data not found~ ,IMDB
Guan yun chang,https://www.imdb.com/title/tt1648093/,6.0,3964,109.0,"['Action', 'Biography', 'Drama']",Not Rated, ~data not found~ ,IMDB
The Trouble with Bliss,https://www.imdb.com/title/tt1483756/,5.3,2459,97.0,"['Comedy', 'Drama']",PG-13,38,IMDB
Bridesmaids,https://www.imdb.com/title/tt1478338/,6.8,261917,125.0,"['Comedy', 'Romance']",R,75,IMDB
Sacrifice,https://www.imdb.com/title/tt1630564/,4.3,2349,100.0,"['Action', 'Crime', 'Thriller']",R, ~data not found~ ,IMDB
Love's Kitchen,https://www.imdb.com/title/tt1519663/,5.3,2571,93.0,"['Comedy', 'Drama', 'Romance']",PG-13, ~data not found~ ,IMDB
Priest,https://www.imdb.com/title/tt0822847/,5.7,112981,87.0,"['Action', 'Horror', 'Thriller']",PG-13,41,IMDB
Detachment,https://www.imdb.com/title/tt1683526/,7.7,74329,98.0,['Drama'],Not Rated,52,IMDB
United,https://www.imdb.com/title/tt1777034/,7.4,10567,94.0,"['Drama', 'History', 'Sport']",PG-13, ~data not found~ ,IMDB
The Perfect Family,https://www.imdb.com/title/tt1650058/,5.7,1432,84.0,"['Comedy', 'Drama']",PG-13,40,IMDB
Gantz: Perfect Answer,https://www.imdb.com/title/tt1525836/,6.2,3826,141.0,"['Action', 'Horror', 'Mystery']",Not Rated, ~data not found~ ,IMDB
Hoodwinked Too! Hood vs. Evil,https://www.imdb.com/title/tt0844993/,4.7,11914,86.0,"['Animation', 'Comedy', 'Crime']",PG,20,IMDB
Ko,https://www.imdb.com/title/tt1851988/,7.8,4774,128.0,"['Action', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Tyler Perry's Madea's Big Happy Family,https://www.imdb.com/title/tt1787759/,4.7,7339,106.0,"['Comedy', 'Drama']",PG-13,45,IMDB
Grave Encounters,https://www.imdb.com/title/tt1703199/,6.1,51057,92.0,"['Adventure', 'Fantasy', 'Horror']",Not Rated,33,IMDB
Take a Shot,https://www.imdb.com/title/tt1618430/,6.2,3763,128.0,"['Action', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
The Good Doctor,https://www.imdb.com/title/tt1582271/,5.5,6259,93.0,"['Drama', 'Thriller']",PG-13,52,IMDB
Angels Crest,https://www.imdb.com/title/tt1559040/,5.8,1828,92.0,['Drama'],R,38,IMDB
Cougar Hunting,https://www.imdb.com/title/tt1413489/,3.7,1045,102.0,"['Comedy', 'Romance']",R, ~data not found~ ,IMDB
Sien lui yau wan,https://www.imdb.com/title/tt1861421/,5.6,1226,100.0,"['Fantasy', 'Horror']",, ~data not found~ ,IMDB
Mr Perfect,https://www.imdb.com/title/tt1852036/,7.1,2939,144.0,"['Drama', 'Romance']",, ~data not found~ ,IMDB
Hideaways,https://www.imdb.com/title/tt1692098/,6.2,2614,88.0,"['Fantasy', 'Thriller']",, ~data not found~ ,IMDB
Hidden 3D,https://www.imdb.com/title/tt1664664/,3.2,1690,81.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Puncture,https://www.imdb.com/title/tt1582248/,6.8,22439,100.0,"['Biography', 'Drama']",R,54,IMDB
Cougars Inc.,https://www.imdb.com/title/tt1198075/,5.0,3882,81.0,"['Comedy', 'Drama']",R, ~data not found~ ,IMDB
Sibir. Monamur,https://www.imdb.com/title/tt1823202/,7.6,1997,102.0,['Drama'],, ~data not found~ ,IMDB
The Day I Saw Your Heart,https://www.imdb.com/title/tt1753792/,6.5,1490,98.0,"['Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
"Turn Me On, Dammit!",https://www.imdb.com/title/tt1650407/,6.3,8976,76.0,"['Comedy', 'Romance']",Not Rated,70,IMDB
The Bleeding House,https://www.imdb.com/title/tt1535566/,5.1,1596,86.0,"['Drama', 'Horror', 'Mystery']",Not Rated, ~data not found~ ,IMDB
The Well Digger's Daughter,https://www.imdb.com/title/tt1473063/,7.0,3618,107.0,"['Drama', 'Romance']",Not Rated,67,IMDB
Something Borrowed,https://www.imdb.com/title/tt0491152/,5.9,56568,112.0,"['Comedy', 'Drama', 'Romance']",PG-13,36,IMDB
Take Me Home,https://www.imdb.com/title/tt1261954/,6.8,7327,97.0,"['Comedy', 'Romance']",PG-13, ~data not found~ ,IMDB
Thor,https://www.imdb.com/title/tt0800369/,7.0,727793,115.0,"['Action', 'Adventure', 'Fantasy']",PG-13,57,IMDB
Meitantei Conan: Chinmoku no kuÃ´tÃ¢,https://www.imdb.com/title/tt1840372/,6.7,1235,109.0,"['Animation', 'Action', 'Adventure']",, ~data not found~ ,IMDB
Fast Five,https://www.imdb.com/title/tt1596343/,7.3,345902,130.0,"['Action', 'Adventure', 'Crime']",PG-13,66,IMDB
Chop,https://www.imdb.com/title/tt1544578/,5.6,1144,98.0,"['Comedy', 'Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
The Caller,https://www.imdb.com/title/tt1525890/,6.1,10281,92.0,['Thriller'],R, ~data not found~ ,IMDB
We Have a Pope,https://www.imdb.com/title/tt1456472/,6.7,12911,102.0,"['Comedy', 'Drama']",Not Rated,64,IMDB
Water for Elephants,https://www.imdb.com/title/tt1067583/,6.9,109308,120.0,"['Drama', 'Romance']",PG-13,52,IMDB
Atlas Shrugged: Part I,https://www.imdb.com/title/tt0480239/,5.6,12921,97.0,"['Drama', 'Mystery', 'Sci-Fi']",PG-13,28,IMDB
Guerrilla,https://www.imdb.com/title/tt1906386/,8.2,2491,140.0,"['Drama', 'History', 'War']",, ~data not found~ ,IMDB
Teen Maar,https://www.imdb.com/title/tt1889440/,5.6,1477,149.0,"['Comedy', 'Drama', 'Romance']",Not Rated, ~data not found~ ,IMDB
Some Guy Who Kills People,https://www.imdb.com/title/tt1568341/,6.4,5591,97.0,"['Comedy', 'Crime', 'Drama']",R, ~data not found~ ,IMDB
5 Days of War,https://www.imdb.com/title/tt1486193/,5.6,13381,113.0,"['Action', 'Drama', 'War']",R,31,IMDB
3-D Sex and Zen: Extreme Ecstasy,https://www.imdb.com/title/tt1365048/,4.3,2408,129.0,"['Comedy', 'Drama']",Not Rated,36,IMDB
Generation P,https://www.imdb.com/title/tt0459748/,6.8,3553,112.0,"['Comedy', 'Drama', 'Sci-Fi']",,65,IMDB
Mask Maker,https://www.imdb.com/title/tt1577055/,4.7,1727,90.0,['Horror'],R, ~data not found~ ,IMDB
The Speed of Thought,https://www.imdb.com/title/tt0847825/,4.8,1578,93.0,"['Sci-Fi', 'Thriller']",, ~data not found~ ,IMDB
Scream 4,https://www.imdb.com/title/tt1262416/,6.1,124447,111.0,"['Horror', 'Mystery']",R,52,IMDB
A Lonely Place to Die,https://www.imdb.com/title/tt1422136/,6.2,26602,99.0,"['Crime', 'Thriller']",R, ~data not found~ ,IMDB
Varg Veum - DÃ¸dens drabanter,https://www.imdb.com/title/tt1699163/,6.2,1058,97.0,['Crime'],, ~data not found~ ,IMDB
The Depraved,https://www.imdb.com/title/tt1642665/,5.3,2700,94.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Soul Surfer,https://www.imdb.com/title/tt1596346/,7.0,44545,112.0,"['Biography', 'Drama', 'Family']",PG,53,IMDB
Arthur,https://www.imdb.com/title/tt1334512/,5.7,50242,110.0,"['Comedy', 'Romance']",PG-13,36,IMDB
Your Highness,https://www.imdb.com/title/tt1240982/,5.5,95556,102.0,"['Adventure', 'Comedy', 'Fantasy']",R,31,IMDB
Eaters,https://www.imdb.com/title/tt1753753/,4.1,1324,94.0,['Horror'],Not Rated, ~data not found~ ,IMDB
Thank You,https://www.imdb.com/title/tt1720254/,4.7,5062,125.0,['Comedy'],Not Rated, ~data not found~ ,IMDB
PiraMMMida,https://www.imdb.com/title/tt1606652/,6.5,1395,105.0,"['Crime', 'Drama']",G, ~data not found~ ,IMDB
Hanna,https://www.imdb.com/title/tt0993842/,6.8,187268,111.0,"['Action', 'Drama', 'Thriller']",PG-13,65,IMDB
Restless,https://www.imdb.com/title/tt1498569/,6.8,17203,91.0,"['Drama', 'Romance']",PG-13,47,IMDB
Winnie the Pooh,https://www.imdb.com/title/tt1449283/,7.2,21129,63.0,"['Animation', 'Adventure', 'Comedy']",G,74,IMDB
You May Not Kiss the Bride,https://www.imdb.com/title/tt1381418/,5.4,6482,99.0,"['Action', 'Comedy', 'Crime']",PG-13, ~data not found~ ,IMDB
The Hit List,https://www.imdb.com/title/tt1575694/,5.4,11271,90.0,"['Action', 'Thriller']",R, ~data not found~ ,IMDB
The Prey,https://www.imdb.com/title/tt1726861/,6.7,4896,105.0,"['Action', 'Crime', 'Drama']",R,58,IMDB
Amar Bondhu Rashed,https://www.imdb.com/title/tt1918969/,8.2,2782,96.0,['War'],, ~data not found~ ,IMDB
The Color Wheel,https://www.imdb.com/title/tt1734548/,6.6,1373,83.0,"['Comedy', 'Romance']",Not Rated,53,IMDB
Love.net,https://www.imdb.com/title/tt1705120/,7.4,3573,109.0,"['Drama', 'Romance']",, ~data not found~ ,IMDB
Boris - Il film,https://www.imdb.com/title/tt1680058/,6.9,2101,108.0,['Comedy'],, ~data not found~ ,IMDB
F.A.L.T.U,https://www.imdb.com/title/tt1667076/,4.6,2846,120.0,"['Comedy', 'Drama']",, ~data not found~ ,IMDB
Blackthorn,https://www.imdb.com/title/tt1629705/,6.5,8843,102.0,"['Action', 'Adventure', 'Western']",R,61,IMDB
Killing Bono,https://www.imdb.com/title/tt1535101/,6.4,6016,114.0,"['Comedy', 'Music']",R,46,IMDB
Cat Run,https://www.imdb.com/title/tt1446147/,5.6,5214,106.0,"['Action', 'Comedy']",R,33,IMDB
Judas Kiss,https://www.imdb.com/title/tt1242642/,5.5,2083,94.0,"['Drama', 'Romance', 'Sci-Fi']",Not Rated, ~data not found~ ,IMDB
Daan san nam nui,https://www.imdb.com/title/tt1776143/,6.5,1484,115.0,['Romance'],, ~data not found~ ,IMDB
Game,https://www.imdb.com/title/tt1772872/,5.2,2020,135.0,"['Action', 'Crime', 'Drama']",Not Rated, ~data not found~ ,IMDB
Urumi,https://www.imdb.com/title/tt1745863/,7.0,1721,150.0,"['Action', 'Drama']",, ~data not found~ ,IMDB
Tous les soleils,https://www.imdb.com/title/tt1715356/,6.9,1741,105.0,['Comedy'],, ~data not found~ ,IMDB
Hop,https://www.imdb.com/title/tt1411704/,5.4,30651,95.0,"['Animation', 'Adventure', 'Comedy']",PG,41,IMDB
Kill Bill: The Whole Bloody Affair,https://www.imdb.com/title/tt6019206/,8.8,5190,247.0,"['Action', 'Crime', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Skew,https://www.imdb.com/title/tt1808477/,4.4,1879,83.0,"['Horror', 'Thriller']",Not Rated, ~data not found~ ,IMDB
Kaybedenler KulÃ¼bÃ¼,https://www.imdb.com/title/tt1808223/,7.6,20770,105.0,"['Comedy', 'Drama', 'Romance']",, ~data not found~ ,IMDB
There Be Dragons,https://www.imdb.com/title/tt1316616/,5.8,4483,122.0,"['Biography', 'Drama', 'War']",PG-13,33,IMDB
Ibn el-Qunsul,https://www.imdb.com/title/tt1872084/,6.6,1645,119.0,"['Comedy', 'Thriller']",, ~data not found~ ,IMDB
Chinese Take-Out,https://www.imdb.com/title/tt1705786/,7.3,16776,93.0,"['Comedy', 'Drama']",Not Rated, ~data not found~ ,IMDB
