,Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source,Country,Language,Release_Date
151,War,https://www.imdb.com/title/tt7430722/,6.5,17583,154.0,"['Action', 'Thriller']",Not Rated,,IMDB,['India'],"['Hindi', 'Tamil', 'Telugu', 'Spanish', 'French', 'Russian', 'English', 'Japanese', 'Hebrew', 'Arabic']",2019-10-02
152,Gumnaami,https://www.imdb.com/title/tt10834986/,7.8,1217,142.0,"['Action', 'Drama', 'History']",Not Rated,,IMDB,['India'],"['Bengali', 'Hindi']",2019-10-02
153,Doom: Annihilation,https://www.imdb.com/title/tt8328716/,3.6,6845,96.0,"['Action', 'Adventure', 'Horror']",R,,IMDB,['USA'],"['English', 'French']",2019-10-01
154,Art of the Dead,https://www.imdb.com/title/tt7612032/,5.9,1351,97.0,['Horror'],,,IMDB,['USA'],['English'],2019-10-04
155,Jhalki,https://www.imdb.com/title/tt7743400/,8.7,1110,104.0,['Drama'],,,IMDB,['India'],['Hindi'],2019-11-14
156,Seventeen,https://www.imdb.com/title/tt8988748/,7.2,2714,99.0,['Drama'],,,IMDB,['Spain'],['Spanish'],2019-10-18
157,10 Minutes Gone,https://www.imdb.com/title/tt8809652/,3.6,2129,89.0,"['Action', 'Crime', 'Mystery']",R,1.3,IMDB,"['Canada', 'USA']",['English'],2019-09-27
158,Little Baby,https://www.imdb.com/title/tt8569206/,9.1,2092,105.0,['Family'],,,IMDB,['India'],['Hindi'],2019-09-27
159,Sye Raa Narasimha Reddy,https://www.imdb.com/title/tt7283064/,7.5,5876,167.0,"['Action', 'Adventure', 'Drama']",Not Rated,,IMDB,['India'],['Telugu'],2019-10-02
160,The Irishman,https://www.imdb.com/title/tt1302006/,7.9,298888,209.0,"['Biography', 'Crime', 'Drama']",R,9.4,IMDB,['USA'],"['English', 'Italian', 'Latin', 'Spanish', 'German']",2019-11-27
161,A Shaun the Sheep Movie: Farmageddon,https://www.imdb.com/title/tt6193408/,6.9,7471,86.0,"['Animation', 'Adventure', 'Comedy']",G,7.9,IMDB,"['UK', 'France', 'Belgium', 'USA', 'China']",['English'],2020-02-14
162,Geroy,https://www.imdb.com/title/tt10329842/,6.2,1209,121.0,['Action'],,,IMDB,['Russia'],['Russian'],2019-09-26
163,21 Bridges,https://www.imdb.com/title/tt8688634/,6.6,33961,99.0,"['Action', 'Crime', 'Drama']",R,5.1,IMDB,"['China', 'USA']",['English'],2019-11-22
164,The Dawn,https://www.imdb.com/title/tt7461372/,5.0,1530,90.0,"['Drama', 'Horror', 'Thriller']",TV-14,,IMDB,['USA'],['English'],2020-06-02
165,Gemini Man,https://www.imdb.com/title/tt1025100/,5.7,71462,117.0,"['Action', 'Drama', 'Sci-Fi']",PG-13,3.8,IMDB,"['China', 'USA', 'India']","['English', 'French']",2019-10-11
166,Inside Man: Most Wanted,https://www.imdb.com/title/tt7832848/,5.6,2462,105.0,"['Action', 'Crime', 'Thriller']",R,,IMDB,['USA'],['English'],2019-09-24
167,"My People, My Country",https://www.imdb.com/title/tt10147382/,6.4,1111,154.0,"['Drama', 'History']",,,IMDB,['China'],"['Mandarin', 'Cantonese', 'English', 'Shanghainese']",2019-10-01
168,The Endless Trench,https://www.imdb.com/title/tt7937168/,7.3,3553,147.0,['Drama'],,,IMDB,"['Spain', 'France', 'Canada']",['Spanish'],2020-02-28
169,Fractured,https://www.imdb.com/title/tt4332232/,6.4,47629,99.0,"['Mystery', 'Thriller']",,3.6,IMDB,['USA'],['English'],2019-10-11
170,VFW,https://www.imdb.com/title/tt9894470/,6.1,3708,92.0,"['Action', 'Horror']",Not Rated,7.2,IMDB,['USA'],['English'],2020-02-14
171,In the Shadow of the Moon,https://www.imdb.com/title/tt8110640/,6.2,35715,115.0,"['Crime', 'Mystery', 'Sci-Fi']",,4.8,IMDB,"['USA', 'Canada']",['English'],2019-09-27
172,Black and Blue,https://www.imdb.com/title/tt7390646/,6.3,12532,108.0,"['Action', 'Crime', 'Drama']",R,5.4,IMDB,['USA'],['English'],2019-10-25
173,The Captain,https://www.imdb.com/title/tt10218664/,6.1,1001,111.0,"['Action', 'Adventure', 'Drama']",,,IMDB,['China'],"['Mandarin', 'Tibetan', 'Chinese']",2019-09-30
174,Between Two Ferns: The Movie,https://www.imdb.com/title/tt9398640/,6.1,24351,82.0,['Comedy'],,5.9,IMDB,['USA'],['English'],2019-09-20
175,Quick,https://www.imdb.com/title/tt9211804/,6.8,1491,132.0,"['Crime', 'Drama', 'Thriller']",,,IMDB,['Sweden'],['Swedish'],2019-09-20
176,Prassthanam,https://www.imdb.com/title/tt8706884/,5.9,1007,141.0,"['Action', 'Drama']",Not Rated,,IMDB,['India'],['Hindi'],2019-09-20
177,Kaappaan,https://www.imdb.com/title/tt8411144/,6.4,3420,166.0,"['Action', 'Thriller']",Not Rated,,IMDB,['India'],"['Tamil', 'Telugu']",2019-09-20
178,The Zoya Factor,https://www.imdb.com/title/tt8304386/,4.3,1692,134.0,"['Comedy', 'Drama', 'Romance']",,,IMDB,['India'],['Hindi'],2019-09-20
179,In the Tall Grass,https://www.imdb.com/title/tt4687108/,5.4,41684,101.0,"['Drama', 'Horror', 'Mystery']",,4.6,IMDB,"['Canada', 'USA']",['English'],2019-10-04
180,Fanxiao,https://www.imdb.com/title/tt10805432/,7.0,1798,102.0,"['Horror', 'Mystery', 'Thriller']",,,IMDB,['Taiwan'],['Mandarin'],2019-09-20
181,Single Slipper Size - 7,https://www.imdb.com/title/tt10370116/,8.6,1840,120.0,['Drama'],,,IMDB,['India'],['Tamil'],2019-09-25
182,Annem,https://www.imdb.com/title/tt10332672/,5.9,1032,110.0,['Drama'],,,IMDB,['Turkey'],['Turkish'],2019-09-20
183,The Wedding Year,https://www.imdb.com/title/tt8367184/,5.5,1323,90.0,['Comedy'],R,,IMDB,['USA'],['English'],2019-09-20
184,Hell House LLC III: Lake of Fire,https://www.imdb.com/title/tt10675136/,5.7,2699,85.0,['Horror'],Not Rated,,IMDB,['USA'],['English'],2019-09-19
185,The Cleansing Hour,https://www.imdb.com/title/tt8009906/,5.7,1095,94.0,['Horror'],,,IMDB,['USA'],"['English', 'Spanish']",2020-01-03
186,Lucky Day,https://www.imdb.com/title/tt7248248/,4.9,1387,99.0,"['Action', 'Comedy', 'Crime']",R,1.8,IMDB,"['France', 'Canada']","['English', 'French']",2019-10-11
187,The Coldest Game,https://www.imdb.com/title/tt6445414/,6.1,6822,102.0,['Thriller'],,,IMDB,"['Poland', 'USA']","['English', 'Russian']",2020-02-08
188,Rambo: Last Blood,https://www.imdb.com/title/tt1206885/,6.2,72882,89.0,"['Action', 'Thriller']",R,2.6,IMDB,"['USA', 'Hong Kong', 'France', 'Bulgaria', 'Spain', 'Sweden']","['English', 'Spanish']",2019-09-20
189,Tekst,https://www.imdb.com/title/tt10767426/,6.7,1931,132.0,"['Drama', 'Thriller']",,,IMDB,['Russia'],['Russian'],2019-10-24
190,3 from Hell,https://www.imdb.com/title/tt8134742/,5.5,10065,115.0,['Horror'],R,5.0,IMDB,['USA'],"['English', 'Spanish']",2019-09-16
191,Blood Machines,https://www.imdb.com/title/tt6197070/,6.2,1704,50.0,"['Adventure', 'Music', 'Sci-Fi']",,,IMDB,['France'],['English'],2020-05-21
192,The Beach House,https://www.imdb.com/title/tt10843306/,5.5,1367,88.0,"['Drama', 'Horror', 'Mystery']",Not Rated,6.4,IMDB,['USA'],['English'],2020-07-09
193,Tall Girl,https://www.imdb.com/title/tt9252508/,5.2,15717,101.0,['Comedy'],TV-PG,,IMDB,['USA'],['English'],2019-09-13
194,Dream Girl,https://www.imdb.com/title/tt9248940/,7.1,10318,132.0,"['Comedy', 'Romance']",,,IMDB,['India'],['Hindi'],2019-09-13
195,Section 375,https://www.imdb.com/title/tt8144834/,8.1,9731,124.0,"['Drama', 'Mystery']",Not Rated,,IMDB,['India'],['Hindi'],2019-09-13
196,Zeroville,https://www.imdb.com/title/tt1881109/,4.6,1288,96.0,"['Comedy', 'Drama', 'Mystery']",R,2.8,IMDB,['USA'],['English'],2019-09-27
197,Gang Leader,https://www.imdb.com/title/tt9675464/,7.6,2052,155.0,"['Action', 'Comedy']",Not Rated,,IMDB,['India'],['Telugu'],2019-09-13
198,American Son,https://www.imdb.com/title/tt9664078/,5.7,5744,90.0,['Drama'],,3.4,IMDB,['USA'],['English'],2019-11-01
199,Pailwaan,https://www.imdb.com/title/tt7317482/,6.4,1373,166.0,"['Action', 'Drama', 'Sport']",Not Rated,,IMDB,['India'],"['Kannada', 'Hindi', 'Tamil', 'Telugu', 'Malayalam']",2019-09-12
200,Downton Abbey,https://www.imdb.com/title/tt6398184/,7.4,34465,122.0,"['Drama', 'Romance']",PG,6.4,IMDB,"['UK', 'USA']",['English'],2019-09-20
201,Running with the Devil,https://www.imdb.com/title/tt5792656/,5.4,5338,100.0,"['Crime', 'Drama', 'Thriller']",R,4.2,IMDB,"['Colombia', 'USA']","['English', 'Spanish']",2019-09-20
202,True History of the Kelly Gang,https://www.imdb.com/title/tt4844140/,6.1,4509,124.0,"['Biography', 'Crime', 'Drama']",R,7.5,IMDB,"['Australia', 'UK', 'France']","['English', 'Latin']",2020-04-24
203,Lucy in the Sky,https://www.imdb.com/title/tt4682804/,4.7,4348,124.0,"['Drama', 'Sci-Fi']",R,3.6,IMDB,['USA'],"['English', 'French', 'German', 'Latin']",2019-10-04
204,Human Capital,https://www.imdb.com/title/tt9185066/,6.4,4846,95.0,"['Crime', 'Drama']",TV-14,5.1,IMDB,['USA'],['English'],2020-03-20
205,Harriet,https://www.imdb.com/title/tt4648786/,6.5,15380,125.0,"['Action', 'Biography', 'Drama']",PG-13,6.6,IMDB,"['China', 'USA']",['English'],2019-11-01
206,Ride Like a Girl,https://www.imdb.com/title/tt7600382/,7.0,2167,98.0,"['Biography', 'Drama', 'Sport']",PG,4.7,IMDB,['Australia'],['English'],2020-03-13
207,Guns Akimbo,https://www.imdb.com/title/tt6902676/,6.3,27487,98.0,"['Action', 'Comedy', 'Thriller']",R,4.2,IMDB,"['UK', 'Germany', 'New Zealand']",['English'],2020-02-28
208,Ordinary Love,https://www.imdb.com/title/tt6012380/,6.6,1847,92.0,"['Drama', 'Romance']",R,7.3,IMDB,['UK'],['English'],2020-02-14
209,"Endings, Beginnings",https://www.imdb.com/title/tt9147456/,5.8,1388,110.0,['Drama'],Unrated,4.1,IMDB,"['USA', 'South Korea']",['English'],2020-05-01
210,Bad Education,https://www.imdb.com/title/tt8206668/,7.1,20927,108.0,"['Biography', 'Comedy', 'Crime']",,7.9,IMDB,['USA'],['English'],2020-04-26
211,The Shadow of Violence,https://www.imdb.com/title/tt4460792/,6.8,1010,101.0,"['Crime', 'Drama']",R,,IMDB,"['UK', 'Ireland']",['English'],2020-07-31
212,The Goldfinch,https://www.imdb.com/title/tt3864056/,6.3,13273,149.0,['Drama'],R,4.0,IMDB,['USA'],"['English', 'Ukrainian', 'German', 'French']",2019-09-13
213,Jojo Rabbit,https://www.imdb.com/title/tt2584384/,7.9,238212,108.0,"['Comedy', 'Drama', 'War']",PG-13,5.8,IMDB,"['New Zealand', 'Czech Republic', 'USA']","['English', 'German']",2019-11-08
214,The Song of Names,https://www.imdb.com/title/tt1657517/,6.3,1506,113.0,"['Drama', 'Music', 'Mystery']",PG-13,5.1,IMDB,"['Canada', 'Hungary', 'UK', 'Germany']",['English'],2019-12-25
215,Greed,https://www.imdb.com/title/tt8972256/,5.7,3008,104.0,"['Comedy', 'Drama']",R,5.2,IMDB,['UK'],['English'],2020-02-21
216,Knives Out,https://www.imdb.com/title/tt8946378/,7.9,350261,130.0,"['Comedy', 'Crime', 'Drama']",PG-13,8.2,IMDB,['USA'],"['English', 'Spanish', 'Hindi']",2019-11-27
217,Dolemite Is My Name,https://www.imdb.com/title/tt8526872/,7.3,47786,118.0,"['Biography', 'Comedy', 'Drama']",R,7.6,IMDB,['USA'],['English'],2019-10-25
218,Wolf,https://www.imdb.com/title/tt8152324/,5.1,1546,85.0,['Drama'],,,IMDB,['UK'],['English'],2019-09-13
219,Proxima,https://www.imdb.com/title/tt7374926/,6.4,2434,107.0,"['Action', 'Drama']",,7.5,IMDB,"['France', 'Germany']","['French', 'English', 'Russian', 'German']",2019-11-27
220,Zana,https://www.imdb.com/title/tt6463320/,9.0,4128,97.0,['Drama'],,,IMDB,"['Kosovo', 'Albania']",['Albanian'],2020-01-04
221,Abominable,https://www.imdb.com/title/tt6324278/,7.0,24672,97.0,"['Animation', 'Adventure', 'Comedy']",PG,6.1,IMDB,"['China', 'USA', 'Japan']","['English', 'Mandarin']",2019-09-27
222,Hustlers,https://www.imdb.com/title/tt5503686/,6.3,73702,110.0,"['Comedy', 'Crime', 'Drama']",R,7.9,IMDB,['USA'],"['English', 'Russian']",2019-09-13
223,Color Out of Space,https://www.imdb.com/title/tt5073642/,6.2,22312,111.0,"['Horror', 'Sci-Fi']",Unrated,7.0,IMDB,"['Malaysia', 'Portugal', 'USA']",['English'],2020-02-05
224,A Beautiful Day in the Neighborhood,https://www.imdb.com/title/tt3224458/,7.3,47236,109.0,"['Biography', 'Drama']",PG,8.0,IMDB,"['China', 'USA']",['English'],2019-11-22
225,"Live Twice, Love Once",https://www.imdb.com/title/tt9063902/,7.2,4126,101.0,"['Comedy', 'Drama']",,,IMDB,['Spain'],"['Spanish', 'Catalan']",2019-09-06
226,Military Wives,https://www.imdb.com/title/tt8951692/,6.4,1803,112.0,"['Comedy', 'Drama', 'Musical']",PG-13,5.5,IMDB,['UK'],['English'],2020-05-22
227,Jallikattu,https://www.imdb.com/title/tt8721556/,7.7,3061,95.0,"['Action', 'Crime']",Not Rated,,IMDB,['India'],['Malayalam'],2019-10-04
228,Eternal Code,https://www.imdb.com/title/tt8655738/,5.3,1433,105.0,"['Action', 'Crime', 'Thriller']",,,IMDB,['USA'],['English'],2019-09-06
229,The Platform,https://www.imdb.com/title/tt8228288/,7.0,138228,94.0,"['Horror', 'Sci-Fi', 'Thriller']",,7.3,IMDB,['Spain'],['Spanish'],2020-03-20
230,While at War,https://www.imdb.com/title/tt7818580/,7.0,4266,107.0,"['Drama', 'History', 'War']",,5.5,IMDB,"['Spain', 'Argentina']","['Spanish', 'English', 'German']",2019-09-27
231,The Other Lamb,https://www.imdb.com/title/tt7737734/,5.0,1677,97.0,"['Drama', 'Horror']",Unrated,6.5,IMDB,"['Ireland', 'Belgium', 'USA']",['English'],2020-04-03
232,Radioactive,https://www.imdb.com/title/tt6017756/,6.0,1977,109.0,"['Biography', 'Drama', 'Romance']",PG-13,5.3,IMDB,"['UK', 'Hungary', 'China', 'France', 'USA']",['English'],2020-07-24
233,Just Mercy,https://www.imdb.com/title/tt4916630/,7.6,35139,137.0,"['Biography', 'Crime', 'Drama']",PG-13,6.8,IMDB,['USA'],['English'],2020-01-10
234,Yang guang pu zhao,https://www.imdb.com/title/tt10883506/,7.6,2350,156.0,"['Crime', 'Drama']",,,IMDB,['Taiwan'],['Mandarin'],2019-11-01
235,Fleabag,https://www.imdb.com/title/tt10702760/,8.4,1094,80.0,['Comedy'],Unrated,,IMDB,['UK'],,2019-09-20
236,Chhichhore,https://www.imdb.com/title/tt9052870/,8.1,21628,143.0,"['Comedy', 'Drama']",,,IMDB,['India'],['Hindi'],2019-09-06
237,The Sky Is Pink,https://www.imdb.com/title/tt8902990/,7.6,6050,143.0,"['Drama', 'Family', 'Romance']",,5.5,IMDB,"['India', 'UK', 'Canada', 'USA']",['Hindi'],2019-10-11
238,Blood Quantum,https://www.imdb.com/title/tt7394674/,5.5,1519,98.0,['Horror'],,6.3,IMDB,['Canada'],"['English', 'Micmac']",2020-04-27
239,Love Action Drama,https://www.imdb.com/title/tt7117870/,5.2,1145,146.0,"['Comedy', 'Romance']",,,IMDB,['India'],['Malayalam'],2019-09-13
240,The Personal History of David Copperfield,https://www.imdb.com/title/tt6439020/,6.3,5616,119.0,"['Comedy', 'Drama']",PG,7.5,IMDB,"['UK', 'USA']",['English'],2020-08-28
241,Sea Fever,https://www.imdb.com/title/tt2716382/,5.7,4696,95.0,"['Adventure', 'Drama', 'Horror']",,6.0,IMDB,"['Ireland', 'USA', 'UK', 'Sweden', 'Belgium']",['English'],2020-04-10
242,K-12,https://www.imdb.com/title/tt10521814/,6.3,2140,96.0,"['Fantasy', 'Horror', 'Musical']",Not Rated,,IMDB,['USA'],['English'],2019-09-05
243,Magamuni,https://www.imdb.com/title/tt10370932/,7.9,1349,156.0,"['Crime', 'Drama', 'Thriller']",Not Rated,,IMDB,['India'],['Tamil'],2019-09-05
244,Babyteeth,https://www.imdb.com/title/tt8399664/,6.9,2512,118.0,"['Comedy', 'Drama']",,7.7,IMDB,['Australia'],['English'],2020-06-19
245,Om det oÃÂ¤ndliga,https://www.imdb.com/title/tt6817944/,6.9,1949,78.0,['Drama'],,8.4,IMDB,"['Sweden', 'Germany', 'Norway', 'France']",['Swedish'],2020-09-18
246,The Painted Bird,https://www.imdb.com/title/tt1667354/,7.3,1956,169.0,"['Drama', 'War']",,7.3,IMDB,"['Czech Republic', 'Slovakia', 'Ukraine']","['Czech', 'German', 'Russian', 'Latin']",2020-07-17
247,Corpus Christi,https://www.imdb.com/title/tt8649186/,7.6,7917,115.0,['Drama'],,7.7,IMDB,['Poland'],['Polish'],2020-02-28
248,The King,https://www.imdb.com/title/tt7984766/,7.2,76959,140.0,"['Biography', 'Drama', 'History']",R,6.2,IMDB,"['UK', 'Hungary', 'USA', 'Australia']","['English', 'French']",2019-11-01
249,Martin Eden,https://www.imdb.com/title/tt4516162/,6.7,2490,129.0,"['Drama', 'Romance']",,5.7,IMDB,"['Italy', 'France', 'Germany']","['Italian', 'Neapolitan', 'French']",2019-09-04
250,Wasp Network,https://www.imdb.com/title/tt6760876/,5.8,5415,127.0,"['Crime', 'Drama', 'Thriller']",,5.4,IMDB,"['France', 'Brazil', 'Spain', 'Belgium']","['English', 'Spanish', 'Russian']",2020-06-19
251,The Laundromat,https://www.imdb.com/title/tt5865326/,6.3,39897,95.0,"['Comedy', 'Crime', 'Drama']",R,5.7,IMDB,['USA'],"['English', 'Mandarin', 'Spanish', 'Russian']",2019-09-27
252,Ema,https://www.imdb.com/title/tt8800266/,6.8,4217,107.0,"['Drama', 'Music']",Unrated,7.1,IMDB,['Chile'],['Spanish'],2019-09-26
253,The Two Popes,https://www.imdb.com/title/tt8404614/,7.6,96022,125.0,"['Comedy', 'Drama']",PG-13,7.5,IMDB,"['UK', 'Italy']","['English', 'Spanish', 'Italian', 'Latin', 'Portuguese', 'French', 'German']",2019-12-20
254,Adults in the Room,https://www.imdb.com/title/tt7493370/,5.8,4506,124.0,['Drama'],,,IMDB,"['France', 'Greece']","['English', 'Greek', 'French', 'German']",2019-10-03
255,Joker,https://www.imdb.com/title/tt7286456/,8.5,829674,122.0,"['Crime', 'Drama', 'Thriller']",R,5.9,IMDB,"['USA', 'Canada']",['English'],2019-10-04
256,First Cow,https://www.imdb.com/title/tt9231040/,7.1,1792,122.0,['Drama'],PG-13,8.9,IMDB,['USA'],['English'],2020-07-10
257,The Assistant,https://www.imdb.com/title/tt9000224/,6.1,6151,87.0,['Drama'],R,7.9,IMDB,['USA'],['English'],2020-05-01
258,Waves,https://www.imdb.com/title/tt8652728/,7.6,13136,135.0,"['Drama', 'Romance', 'Sport']",R,8.0,IMDB,"['USA', 'Canada']",['English'],2019-11-15
259,Clownado,https://www.imdb.com/title/tt8485548/,6.3,2575,99.0,"['Comedy', 'Horror']",,,IMDB,['USA'],['English'],2019-09-03
260,438 dagar,https://www.imdb.com/title/tt8325442/,7.1,1363,124.0,"['Drama', 'Thriller']",,,IMDB,['Sweden'],"['Swedish', 'English']",2019-08-30
261,Quien a hierro mata,https://www.imdb.com/title/tt7967412/,6.6,4692,107.0,"['Drama', 'Thriller']",,,IMDB,"['Spain', 'France', 'USA']",['Spanish'],2019-08-30
262,Spider in the Web,https://www.imdb.com/title/tt7942736/,4.4,1164,113.0,['Thriller'],,,IMDB,"['Israel', 'Belgium', 'UK', 'Netherlands', 'Portugal']","['English', 'Arabic', 'Hebrew']",2019-08-30
263,The Fanatic,https://www.imdb.com/title/tt7869070/,4.2,6125,88.0,"['Crime', 'Thriller']",R,1.8,IMDB,['USA'],['English'],2019-08-30
264,Judy,https://www.imdb.com/title/tt7549996/,6.8,32998,118.0,"['Biography', 'Drama', 'Romance']",PG-13,6.6,IMDB,"['UK', 'France', 'USA']",['English'],2019-10-04
265,Saaho,https://www.imdb.com/title/tt6836936/,5.2,14497,170.0,"['Action', 'Thriller']",Not Rated,,IMDB,['India'],"['Telugu', 'Tamil', 'Hindi', 'Malayalam', 'English', 'Japanese', 'Spanish', 'French', 'Punjabi']",2019-08-30
266,The Aeronauts,https://www.imdb.com/title/tt6141246/,6.6,23142,100.0,"['Action', 'Adventure', 'Drama']",PG-13,6.0,IMDB,"['UK', 'USA']","['English', 'French', 'Latin']",2019-12-06
267,Uncut Gems,https://www.imdb.com/title/tt5727208/,7.4,190664,135.0,"['Crime', 'Drama', 'Thriller']",R,9.0,IMDB,['USA'],"['English', 'Hebrew']",2019-12-25
268,Tabernacle 101,https://www.imdb.com/title/tt5265980/,6.5,2434,98.0,"['Drama', 'Fantasy', 'Horror']",,,IMDB,['Australia'],['English'],2019-08-30
269,An Officer and a Spy,https://www.imdb.com/title/tt2398149/,7.2,9068,132.0,"['Drama', 'History', 'Thriller']",,5.6,IMDB,"['France', 'Italy']",['French'],2019-11-13
270,Ford v Ferrari,https://www.imdb.com/title/tt1950186/,8.1,237452,152.0,"['Action', 'Biography', 'Drama']",PG-13,8.1,IMDB,['USA'],"['English', 'Italian', 'French', 'Japanese']",2019-11-15
271,The Informer,https://www.imdb.com/title/tt1833116/,6.6,14176,113.0,"['Crime', 'Drama', 'Thriller']",R,6.1,IMDB,['UK'],"['English', 'Polish', 'Spanish']",2019-08-30
272,Seberg,https://www.imdb.com/title/tt1780967/,5.6,4000,102.0,"['Biography', 'Drama', 'Thriller']",R,5.4,IMDB,"['UK', 'USA']","['English', 'French']",2019-12-13
273,Motherless Brooklyn,https://www.imdb.com/title/tt0385887/,6.8,32006,144.0,"['Crime', 'Drama', 'Mystery']",R,6.0,IMDB,['USA'],"['English', 'French']",2019-11-01
274,Falling Inn Love,https://www.imdb.com/title/tt9860728/,5.6,13743,98.0,"['Comedy', 'Romance']",TV-PG,,IMDB,['USA'],['English'],2019-08-29
275,"Ser du mÃÂ¥nen, Daniel",https://www.imdb.com/title/tt9179230/,8.0,1231,138.0,['Drama'],,,IMDB,"['Denmark', 'Norway', 'Sweden']","['Danish', 'English']",2019-08-29
276,Gundala,https://www.imdb.com/title/tt8237172/,6.7,2726,123.0,"['Action', 'Adventure', 'Drama']",,,IMDB,['Indonesia'],['Indonesian'],2019-08-29
277,Marriage Story,https://www.imdb.com/title/tt7653254/,8.0,221633,137.0,"['Comedy', 'Drama', 'Romance']",R,9.4,IMDB,"['UK', 'USA']","['English', 'Spanish']",2019-12-06
278,Ad Astra,https://www.imdb.com/title/tt2935510/,6.6,178429,123.0,"['Adventure', 'Drama', 'Mystery']",PG-13,8.0,IMDB,"['China', 'USA']","['English', 'Norwegian']",2019-09-20
279,The Truth,https://www.imdb.com/title/tt8323120/,6.4,3249,106.0,"['Drama', 'Family']",PG,7.5,IMDB,"['France', 'Japan', 'Switzerland']","['French', 'English']",2020-07-03
280,Yuyeolui eumagaelbeom,https://www.imdb.com/title/tt10763618/,7.1,1557,122.0,"['Drama', 'Romance']",,,IMDB,['South Korea'],['Korean'],2019-11-05
281,Black Ops,https://www.imdb.com/title/tt8439934/,5.6,1321,102.0,"['Action', 'Horror', 'Sci-Fi']",,,IMDB,['UK'],['English'],2020-06-12
282,It Chapter Two,https://www.imdb.com/title/tt7349950/,6.6,186406,169.0,"['Drama', 'Fantasy', 'Horror']",R,5.8,IMDB,"['Canada', 'USA']","['English', 'North American Indian', 'Spanish']",2019-09-06
283,Rabid,https://www.imdb.com/title/tt5628902/,5.1,3149,107.0,"['Horror', 'Sci-Fi']",Not Rated,4.3,IMDB,['Canada'],['English'],2019-12-13
284,Dark Light,https://www.imdb.com/title/tt9135260/,4.6,1828,90.0,"['Action', 'Horror', 'Mystery']",,,IMDB,['USA'],['English'],2019-12-06
285,NiNoKuni,https://www.imdb.com/title/tt9760504/,6.1,2148,106.0,"['Animation', 'Action', 'Adventure']",TV-14,,IMDB,['Japan'],"['Japanese', 'English']",2019-08-23
286,The Huntress: Rune of the Dead,https://www.imdb.com/title/tt8284860/,5.9,2395,105.0,"['Action', 'Drama', 'Fantasy']",Not Rated,,IMDB,"['Sweden', 'USA']",['English'],2019-10-19
287,Dark Encounter,https://www.imdb.com/title/tt8269120/,5.1,1511,97.0,"['Mystery', 'Sci-Fi', 'Thriller']",,,IMDB,['UK'],,2019-10-24
288,Burn,https://www.imdb.com/title/tt8009314/,5.7,2857,88.0,['Thriller'],R,5.0,IMDB,['USA'],['English'],2019-08-23
289,Mary,https://www.imdb.com/title/tt5834854/,4.4,2306,84.0,['Horror'],R,3.1,IMDB,"['USA', 'Canada']",['English'],2019-10-11
290,To Your Last Death,https://www.imdb.com/title/tt3748918/,7.5,2616,91.0,"['Animation', 'Action', 'Horror']",,,IMDB,['USA'],['English'],2020-03-17
291,Jacob's Ladder,https://www.imdb.com/title/tt3016748/,3.5,2239,89.0,"['Drama', 'Horror', 'Mystery']",R,3.1,IMDB,['USA'],['English'],2019-08-23
